gid,pk,pk_vaw,pk_sgi,name_full,name_short
662,7f5988c0-4ec8-11e8-8026-985fd331b2ee,NULL,B74-12,Le Pleurer E,
663,7f4b09cf-4ec8-11e8-95ec-985fd331b2ee,NULL,B75-02,Le Perron,
664,7f358600-4ec8-11e8-af59-985fd331b2ee,NULL,B75-13,Glacier des Louettes Econdouè,
665,7f3efbe1-4ec8-11e8-bb20-985fd331b2ee,NULL,B75-16,Mont Fort,
666,7f375ac0-4ec8-11e8-b751-985fd331b2ee,NULL,B82-01,Glacier de Tortin W,
667,e64a1754-7a05-11ec-90d6-0242ac120003,NULL,B82-15,Col du Mont Rouge,
668,e64a184e-7a05-11ec-90d6-0242ac120003,NULL,B82-22,Col Sud des Portons,
669,e64a20b4-7a05-11ec-90d6-0242ac120003,NULL,B82-37,Mont Durand N,
670,e64a2c44-7a05-11ec-90d6-0242ac120003,NULL,B82-55,Bay des Pierres,
671,e64a2ece-7a05-11ec-90d6-0242ac120003,NULL,B82-56,Col des Otanes N ,
672,e64a32f2-7a05-11ec-90d6-0242ac120003,NULL,B82-58,Pointe Sud du Brenay E,
673,e64a3414-7a05-11ec-90d6-0242ac120003,NULL,B82-59,Col de la Luette,
674,e64a361c-7a05-11ec-90d6-0242ac120003,NULL,B82-60,Le Pleureur SE,
675,e64a372a-7a05-11ec-90d6-0242ac120003,NULL,B82-61,Grand Tavé N,
676,e64a382e-7a05-11ec-90d6-0242ac120003,NULL,B82-62,Tavé des Chasseurs,
677,e64a393c-7a05-11ec-90d6-0242ac120003,NULL,B82-63,Tavé des Chasseurs E,
678,e64a3a54-7a05-11ec-90d6-0242ac120003,NULL,B82-65,Col du Chardoney,
679,e64a3cde-7a05-11ec-90d6-0242ac120003,NULL,B82-66,Mont Avril E,
680,e64a3df6-7a05-11ec-90d6-0242ac120003,NULL,B82-68,Tour de Boussine W,
681,e64aa02a-7a05-11ec-90d6-0242ac120003,NULL,B93-01,Le Luisin,
682,e64a3f0e-7a05-11ec-90d6-0242ac120003,NULL,B82-70,Combin de la Tsessette NW,
683,e64a401c-7a05-11ec-90d6-0242ac120003,NULL,B82-71,Combin de la Tsessette NE,
684,e64a4116-7a05-11ec-90d6-0242ac120003,NULL,B82-72,Combin de la Tsessette N,
685,e64a5bba-7a05-11ec-90d6-0242ac120003,NULL,B83-05,Combin de Corbassière N,
686,e64a5da4-7a05-11ec-90d6-0242ac120003,NULL,B83-07,Les Avouillons,
687,e64a4b3e-7a05-11ec-90d6-0242ac120003,NULL,B83-11,Col de Lâne,
688,e64a4d3c-7a05-11ec-90d6-0242ac120003,NULL,B83-12,Oujets de Bagnes E ,
689,e64a5174-7a05-11ec-90d6-0242ac120003,NULL,B83-13,Glacier d'Aget,
690,e64a5278-7a05-11ec-90d6-0242ac120003,NULL,B83-14,Mont Rogneux,
691,e64a5782-7a05-11ec-90d6-0242ac120003,NULL,B83-19,Grand Laget E,
692,df0a1f0c-7a05-11ec-90d6-0242ac120003,NULL,A14e-07,Piz Alpettas,
693,df0a2024-7a05-11ec-90d6-0242ac120003,NULL,A14e-08,Fuorcla Blengias,
694,df0a2132-7a05-11ec-90d6-0242ac120003,NULL,A14e-09,Piz Val Nova,
695,df0a1b9c-7a05-11ec-90d6-0242ac120003,NULL,A14e-11,Fuorcla dil Terri E,
696,df0a1ca0-7a05-11ec-90d6-0242ac120003,NULL,A14e-12,Fuorcla dil  Terri W,
697,818a4b70-4ec8-11e8-af6d-985fd331b2ee,NULL,A14f-04,Pizzo Coroi,
698,81876540-4ec8-11e8-8be3-985fd331b2ee,NULL,A14f-05,Piz Valdraus,
699,81b441a1-4ec8-11e8-ba7a-985fd331b2ee,NULL,A14d-01,Guraletsch,
700,e64a5e9e-7a05-11ec-90d6-0242ac120003,NULL,B84-01,Pointe du Parc,
701,e64a724e-7a05-11ec-90d6-0242ac120003,NULL,B84-03,Aiguilles de Boveire,
702,df0b8e6e-7a05-11ec-90d6-0242ac120003,NULL,A54l-48,Wandflie,
703,df0b908a-7a05-11ec-90d6-0242ac120003,NULL,A54l-51,Eigerwand,
704,df0b9198-7a05-11ec-90d6-0242ac120003,NULL,A54l-52,Fiescherwand W,
705,df0b929c-7a05-11ec-90d6-0242ac120003,NULL,A54l-53,Fiescherwand E,
706,df0b96ca-7a05-11ec-90d6-0242ac120003,NULL,A54l-56,Gaagg,
707,df0b98dc-7a05-11ec-90d6-0242ac120003,NULL,A54m-01,Eiger,
708,df0b9ba2-7a05-11ec-90d6-0242ac120003,NULL,A54m-20,Chanzel,
709,df0932d6-7a05-11ec-90d6-0242ac120003,NULL,A12d-18,Flüela Wisshorn S,
710,df094e60-7a05-11ec-90d6-0242ac120003,NULL,A12d-06,Chummertällifurgga,
711,df094f96-7a05-11ec-90d6-0242ac120003,NULL,A12d-07,Chüealp Furgga,
712,df0950ae-7a05-11ec-90d6-0242ac120003,NULL,A12d-09,Hoch Ducan,
713,df092ca0-7a05-11ec-90d6-0242ac120003,NULL,A12d-15,Bocktentälli,
714,df092dc2-7a05-11ec-90d6-0242ac120003,NULL,A12d-16,Steinig Tälli,
715,df093a06-7a05-11ec-90d6-0242ac120003,NULL,A12d-22,Bockte S,
716,df093182-7a05-11ec-90d6-0242ac120003,NULL,A12d-17,Chlein Ducan,
717,df0935ce-7a05-11ec-90d6-0242ac120003,NULL,A12d-20,Bocktenhorn SE,
718,df093768-7a05-11ec-90d6-0242ac120003,NULL,A12d-21,Bocktenhorn SW,
719,df093b78-7a05-11ec-90d6-0242ac120003,NULL,A12d-23,Bockte,
720,df093fa6-7a05-11ec-90d6-0242ac120003,NULL,A12d-24,Leidhorn SW,
721,e35120b0-7a05-11ec-90d6-0242ac120003,203,B62-02,Tounot,tounot
722,e64a7b4a-7a05-11ec-90d6-0242ac120003,NULL,B84-05,Le Ritord,
723,e64a7c4e-7a05-11ec-90d6-0242ac120003,NULL,B84-06,La Pointe de Challand,
724,e64a7d3e-7a05-11ec-90d6-0242ac120003,NULL,B84-07,Le Glacier de Challand,
725,df094b72-7a05-11ec-90d6-0242ac120003,NULL,A12d-31,Chüealpgletscher,
726,819c25c0-4ec8-11e8-bbdf-985fd331b2ee,NULL,A14f-03,Glatscher dil Terri,
727,e64a5fa2-7a05-11ec-90d6-0242ac120003,NULL,B84-10,Combin de Grafeneire,
728,e64a6402-7a05-11ec-90d6-0242ac120003,NULL,B84-14,Le Râteau,
729,e64a64fc-7a05-11ec-90d6-0242ac120003,NULL,B84-16,Mont de la Gouille,
730,e64a7348-7a05-11ec-90d6-0242ac120003,NULL,B84-30,Col du Meitin,
731,e64a7442-7a05-11ec-90d6-0242ac120003,NULL,B84-31,Testa Grisa E,
732,e64a783e-7a05-11ec-90d6-0242ac120003,NULL,B84-33,Pointe de Crête Sèche,
733,e64a794c-7a05-11ec-90d6-0242ac120003,NULL,B84-34,Col de Moline,
734,e64a7a5a-7a05-11ec-90d6-0242ac120003,NULL,B84-35,Le Mont Mort E,
735,e64a86ee-7a05-11ec-90d6-0242ac120003,NULL,B85-03,Taves du Dolent,
736,e64a8d92-7a05-11ec-90d6-0242ac120003,NULL,B85-05,Dolen N,
737,e64a8022-7a05-11ec-90d6-0242ac120003,NULL,B85-12,Pointe des Six Niès,
738,e64a8126-7a05-11ec-90d6-0242ac120003,NULL,B85-19,Pointe des Plines,
739,81a12ed1-4ec8-11e8-a5c4-985fd331b2ee,NULL,A14e-06,Piz Scharboda,
740,7f43419e-4ec8-11e8-ba70-985fd331b2ee,NULL,B82-05,La Rionde,
741,7f48bfde-4ec8-11e8-93a0-985fd331b2ee,NULL,B82-06,Rosablanche,
742,e64a8306-7a05-11ec-90d6-0242ac120003,NULL,B85-24,Cabane du Trient,
743,e64a840a-7a05-11ec-90d6-0242ac120003,NULL,B85-25,Col d'Arpette S,
744,e64a8504-7a05-11ec-90d6-0242ac120003,NULL,B85-28,Petite Pointe des Planereuses,
745,e64a8a90-7a05-11ec-90d6-0242ac120003,NULL,B85-31,La Maye,
746,e64a8f7c-7a05-11ec-90d6-0242ac120003,NULL,B86-02,Liapeys de Grône,
747,e64a92e2-7a05-11ec-90d6-0242ac120003,NULL,B86-04,Col d'Arpette N,
748,e64a9c38-7a05-11ec-90d6-0242ac120003,NULL,B92-02,Pointe de la Fenive,
749,e64a95ee-7a05-11ec-90d6-0242ac120003,NULL,B92-14,Pointe de l'Ifala,
750,e64a96e8-7a05-11ec-90d6-0242ac120003,NULL,B92-15,Vers l'Homme,
751,e64a97d8-7a05-11ec-90d6-0242ac120003,NULL,B92-17,Tour Salière S,
752,e64a98dc-7a05-11ec-90d6-0242ac120003,NULL,B92-18,L'Epaule,
753,e64a99cc-7a05-11ec-90d6-0242ac120003,NULL,B92-19,Col de Barberine,
754,819dfa80-4ec8-11e8-afaa-985fd331b2ee,84,A14d-17,Läntagletscher,lenta
755,e64a9d3c-7a05-11ec-90d6-0242ac120003,NULL,B92-20,Fontanabran S,
756,e64a9e36-7a05-11ec-90d6-0242ac120003,NULL,B92-21,Lac de Blantsin,
757,e64a9f30-7a05-11ec-90d6-0242ac120003,NULL,B92-22,Col du Ruan N,
758,e64aa52a-7a05-11ec-90d6-0242ac120003,NULL,B95-04,Pente des Lacs,
759,e64aa232-7a05-11ec-90d6-0242ac120003,NULL,B95-25,Glacier des Ottans N,
760,df094438-7a05-11ec-90d6-0242ac120003,NULL,A12d-26,Chüealptal-Sertig NW,
761,df0945c8-7a05-11ec-90d6-0242ac120003,NULL,A12d-27,Chüealptal-Sertig NE,
762,df094758-7a05-11ec-90d6-0242ac120003,NULL,A12d-28,Sertigpass,
763,df094906-7a05-11ec-90d6-0242ac120003,NULL,A12d-29,Augstenhüreli,
764,bb1e11e2-74a9-11ea-bc55-0242ac130003,207,B73-20,Glacier des Ignes,rousettes
765,df094a50-7a05-11ec-90d6-0242ac120003,NULL,A12d-30,Ducangletscher E,
766,df0951e4-7a05-11ec-90d6-0242ac120003,NULL,A12e-01,Ducan Dador,
767,df0954b4-7a05-11ec-90d6-0242ac120003,NULL,A12e-11,Piz Murtelet,
768,df095626-7a05-11ec-90d6-0242ac120003,NULL,A12e-12,Plattaflue,
769,df0b9ca6-7a05-11ec-90d6-0242ac120003,NULL,A54m-23,Chlys Schiltoren,
770,803b844f-4ec8-11e8-9462-985fd331b2ee,NULL,A54m-28,Schneehoren,
771,df0a1a66-7a05-11ec-90d6-0242ac120003,293,A14e-01,Piz Aul,ault
772,7f634cc0-4ec8-11e8-b565-985fd331b2ee,206,B73-21,Glacier des Ignes N,ignes
773,e64abf42-7a05-11ec-90d6-0242ac120003,NULL,C00-03,Tschawinerhorn,
774,e64ac2c6-7a05-11ec-90d6-0242ac120003,NULL,C00-05,Passo Alto,
775,e64aa728-7a05-11ec-90d6-0242ac120003,NULL,C00-10,Weissmiessattel E,
776,e64aa822-7a05-11ec-90d6-0242ac120003,NULL,C00-12,Tällihorn E,
777,e64aa926-7a05-11ec-90d6-0242ac120003,NULL,C00-13,Passo della Pezza,
778,e64aab1a-7a05-11ec-90d6-0242ac120003,NULL,C00-14,Zwischbergenpass E,
779,81851b51-4ec8-11e8-abcb-985fd331b2ee,NULL,A14f-13,Piz Valdraus,
780,e64aba60-7a05-11ec-90d6-0242ac120003,NULL,C00-22,Weissmiessattel W,
781,e64abc54-7a05-11ec-90d6-0242ac120003,NULL,C00-23,Zwischbergenpass N,
782,e64abd58-7a05-11ec-90d6-0242ac120003,NULL,C00-24,Tällihorn S,
783,817d7a2e-4ec8-11e8-a628-985fd331b2ee,NULL,A14f-16,Lavaz,
784,e64abe48-7a05-11ec-90d6-0242ac120003,NULL,C00-25,Tällijoch,
785,bb1deb04-74a9-11ea-bc55-0242ac130003,NULL,A14f-14,Glatscher da Lavaz E,
786,e64ad4b4-7a05-11ec-90d6-0242ac120003,NULL,C01-08,Lagginjoch,
787,e64acd20-7a05-11ec-90d6-0242ac120003,NULL,C01-11,Balmahorn,
788,e64ad18a-7a05-11ec-90d6-0242ac120003,NULL,C01-14,Muttetosse E,
789,e64ad298-7a05-11ec-90d6-0242ac120003,NULL,C01-15,Holutrift,
790,e64ad39c-7a05-11ec-90d6-0242ac120003,NULL,C01-16,Hosaas,
791,e64ad87e-7a05-11ec-90d6-0242ac120003,NULL,C02-01,Bodmergletscher E,
792,e64ae170-7a05-11ec-90d6-0242ac120003,NULL,C02-09,Bodmerhorn,
793,e64ad982-7a05-11ec-90d6-0242ac120003,NULL,C02-10,Senggibach,
794,e64ada90-7a05-11ec-90d6-0242ac120003,NULL,C02-11,Gamserchopf,
795,e64adb9e-7a05-11ec-90d6-0242ac120003,NULL,C02-12,Breitloibgrat N,
796,e64adcb6-7a05-11ec-90d6-0242ac120003,NULL,C02-13,Breitloibgrat S,
797,7ef5bde1-4ec8-11e8-b64c-985fd331b2ee,NULL,B92-01,Pointe De la Terasse,
798,7ef43740-4ec8-11e8-8f5b-985fd331b2ee,NULL,B92-04,Tenneverge,
799,7efb3c21-4ec8-11e8-aa90-985fd331b2ee,NULL,B95-17,Grand Ruan W,
800,7ef4fa8f-4ec8-11e8-8269-985fd331b2ee,NULL,B95-18,Petit Ruan W,
801,7ef1781e-4ec8-11e8-a6c7-985fd331b2ee,NULL,B95-22,Sex Vernays E,
802,7ef12a00-4ec8-11e8-964b-985fd331b2ee,NULL,B95-23,Sex Vernays W,
803,7eef0721-4ec8-11e8-afab-985fd331b2ee,NULL,B95-24,Lanche des Aux,
804,e64ae288-7a05-11ec-90d6-0242ac120003,NULL,C03-02,Wyssbodehorn,
805,e64ae526-7a05-11ec-90d6-0242ac120003,NULL,C03-03,Wysse Bode,
806,e64ae6b6-7a05-11ec-90d6-0242ac120003,NULL,C03-06,Schilthorn,
807,e64ae7ce-7a05-11ec-90d6-0242ac120003,NULL,C03-07,Sirwoltuhorn,
808,e64ae9e0-7a05-11ec-90d6-0242ac120003,NULL,C04-01,Homattupass E,
809,e64aeaee-7a05-11ec-90d6-0242ac120003,NULL,C04-03,Alpjepass,
810,e64aedc8-7a05-11ec-90d6-0242ac120003,NULL,C04-04,Schwarze Tschugge,
811,e64aeed6-7a05-11ec-90d6-0242ac120003,NULL,C05-01,Plaggische Bode,
812,e64aefda-7a05-11ec-90d6-0242ac120003,NULL,C05-03,Schwarzi Balma,
813,e64afa02-7a05-11ec-90d6-0242ac120003,NULL,C14-06,Ganne d'Antabia,
814,e64afb60-7a05-11ec-90d6-0242ac120003,NULL,C14-07,Piodisc,
815,e64af0e8-7a05-11ec-90d6-0242ac120003,NULL,C14-14,Cresta dell'Arzo,
816,e64af43a-7a05-11ec-90d6-0242ac120003,NULL,C14-20,Cristallina,
817,e64af55c-7a05-11ec-90d6-0242ac120003,NULL,C14-21,Basòdino,
818,e64af67e-7a05-11ec-90d6-0242ac120003,NULL,C14-22,Kastellücke,
819,e64afd86-7a05-11ec-90d6-0242ac120003,NULL,C15-03,Cavallo del Toro,
820,802e3dde-4ec8-11e8-9549-985fd331b2ee,NULL,A54m-32,Trimmleten,
821,80287180-4ec8-11e8-ba8e-985fd331b2ee,NULL,A54m-42,Äbni Flue-Joch W,
822,df0ba58e-7a05-11ec-90d6-0242ac120003,NULL,A54m-49,Wätterhoren,
823,7ff52c80-4ec8-11e8-be8b-985fd331b2ee,NULL,A54m-50,Tschingelhorn N,
824,7fed1630-4ec8-11e8-a2a0-985fd331b2ee,NULL,A54m-54,Tschingelspitz N,
825,df0baac0-7a05-11ec-90d6-0242ac120003,NULL,A54m-58,Jegihoren,
826,823ea74f-4ec8-11e8-beb1-985fd331b2ee,NULL,A54m-61,Breithorn N,
827,df0bb088-7a05-11ec-90d6-0242ac120003,NULL,A54m-62,Sefinahoren,
828,df0bb1dc-7a05-11ec-90d6-0242ac120003,NULL,A54m-63,Piz Gloria,
829,e64afe94-7a05-11ec-90d6-0242ac120003,NULL,C16-02,Sasso del Corbo,
830,e64b077c-7a05-11ec-90d6-0242ac120003,NULL,C32-04,Pizzo Varozzeira,
831,e64b088a-7a05-11ec-90d6-0242ac120003,NULL,C32-06,Pizzo Massari,
832,e64b0a9c-7a05-11ec-90d6-0242ac120003,NULL,C32-08,Poncione Sambuco,
833,e64affac-7a05-11ec-90d6-0242ac120003,NULL,C32-10,Mottascia,
834,817033c0-4ec8-11e8-abc5-985fd331b2ee,NULL,A14g-08,Glatscher da Bianca,
835,8154e391-4ec8-11e8-9c4c-985fd331b2ee,NULL,A14g-11,Piz Rondadura N,
836,e64b00b0-7a05-11ec-90d6-0242ac120003,NULL,C32-12,Passo di Ghiacciaione,
837,e64b043e-7a05-11ec-90d6-0242ac120003,NULL,C32-13,Poncione del Laghetto W,
838,e64b0560-7a05-11ec-90d6-0242ac120003,NULL,C32-14,Poncione del Laghetto E,
839,e64b066e-7a05-11ec-90d6-0242ac120003,NULL,C32-15,Pizzo Lei di Cima,
840,e64b147e-7a05-11ec-90d6-0242ac120003,NULL,C33-05,Passo di Cristallina,
841,df0a2574-7a05-11ec-90d6-0242ac120003,NULL,A14g-21,Scopi E,
842,81599e80-4ec8-11e8-ace3-985fd331b2ee,NULL,A14g-12,Glatscher dil Lai Blau,
843,df0a2772-7a05-11ec-90d6-0242ac120003,NULL,A14g-22,Piz Miez (Medel) E,
844,e64b1924-7a05-11ec-90d6-0242ac120003,NULL,C33-06,Pizzo Gararesc,
845,e64b0bb4-7a05-11ec-90d6-0242ac120003,NULL,C33-10,Bocchetta Cavagnolo,
846,e64b0df8-7a05-11ec-90d6-0242ac120003,NULL,C33-11,Pizzo San Giacomo,
847,e64b2e1e-7a05-11ec-90d6-0242ac120003,NULL,C43-21,Piz Jut,
848,e64b30ee-7a05-11ec-90d6-0242ac120003,NULL,C43-25,Passo Soreda,
849,e64b3274-7a05-11ec-90d6-0242ac120003,NULL,C43-26,Punta di Val Scaradra,
850,e64b3404-7a05-11ec-90d6-0242ac120003,NULL,C43-27,Cassimoi Sattel,
851,e64b358a-7a05-11ec-90d6-0242ac120003,NULL,C43-28,Fornee,
852,e64b3698-7a05-11ec-90d6-0242ac120003,NULL,C43-29,Casletto,
853,e64b3788-7a05-11ec-90d6-0242ac120003,NULL,C43-41,Pizzo Cassinello NW,
854,e64b3bfc-7a05-11ec-90d6-0242ac120003,NULL,C44-01,Vadrecc di Brasciana W,
855,e64b1596-7a05-11ec-90d6-0242ac120003,NULL,C33-07,Pizzo Folcra,
856,816166ae-4ec8-11e8-b108-985fd331b2ee,NULL,A14g-14,Piz Gannaretsch,
857,e64b3de6-7a05-11ec-90d6-0242ac120003,NULL,C44-04,Cima della Negra W,
858,e64b3ee0-7a05-11ec-90d6-0242ac120003,NULL,C44-05,Giairon,
859,e64b4214-7a05-11ec-90d6-0242ac120003,NULL,C44-07,Cima della Negra E,
860,e64b4606-7a05-11ec-90d6-0242ac120003,NULL,C45-02,Passo dei Cadabi,
861,e64b46f6-7a05-11ec-90d6-0242ac120003,NULL,C45-06,Cima dei Cogn,
862,e64b499e-7a05-11ec-90d6-0242ac120003,NULL,C45-07,Piz Remolasch,
863,e64b4a8e-7a05-11ec-90d6-0242ac120003,NULL,C45-08,Puntone dei Fraciòn,
864,e64b4b88-7a05-11ec-90d6-0242ac120003,NULL,C45-09,Cima Rossa,
865,e64b4304-7a05-11ec-90d6-0242ac120003,NULL,C45-10,Vèrt,
866,e64b4408-7a05-11ec-90d6-0242ac120003,NULL,C45-11,Piz di Strega,
867,e64b450c-7a05-11ec-90d6-0242ac120003,NULL,C45-12,Cavallo,
868,e64b4c78-7a05-11ec-90d6-0242ac120003,NULL,C46-01,Motton,
869,e64b4d72-7a05-11ec-90d6-0242ac120003,NULL,C46-04,Ganna del Torent,
870,e64b4e62-7a05-11ec-90d6-0242ac120003,NULL,C51-01,Puntone della Parete,
871,e64b4f52-7a05-11ec-90d6-0242ac120003,NULL,C51-03,Zapportgrat,
872,e64b5042-7a05-11ec-90d6-0242ac120003,NULL,C51-06,Piz Deserto,
873,e64b53a8-7a05-11ec-90d6-0242ac120003,NULL,C51-07,Cima de Gagela,
874,e64b54ac-7a05-11ec-90d6-0242ac120003,NULL,C51-08,Piz Piotta,
875,e64b6e06-7a05-11ec-90d6-0242ac120003,NULL,C84-10,Vadrec dal Cantun S,
876,e64b7090-7a05-11ec-90d6-0242ac120003,NULL,C84-19,Al Gal,
877,e64b74aa-7a05-11ec-90d6-0242ac120003,NULL,C84-23,Piz Balzet SE,
878,e64b75ae-7a05-11ec-90d6-0242ac120003,NULL,C84-24,Piz Balzet NE,
879,df0bb2e0-7a05-11ec-90d6-0242ac120003,NULL,A54m-64,Mönch,
880,df0bb484-7a05-11ec-90d6-0242ac120003,NULL,A54m-65,Mönch-Westwand,
881,df0bb5b0-7a05-11ec-90d6-0242ac120003,NULL,A54m-66,Guggeni,
882,df0bb790-7a05-11ec-90d6-0242ac120003,NULL,A54m-68,Rottal-Couloir,
883,df0bb8b2-7a05-11ec-90d6-0242ac120003,NULL,A54m-69,Zuckerstock,
884,df0bb9d4-7a05-11ec-90d6-0242ac120003,NULL,A54m-70,Schmadrijoch,
885,df0bbaf6-7a05-11ec-90d6-0242ac120003,NULL,A54m-71,Wärmietenhoren,
886,df0bbcea-7a05-11ec-90d6-0242ac120003,NULL,A54m-72,Breithorn Nordwand N,
887,df0bbe52-7a05-11ec-90d6-0242ac120003,NULL,A54m-73,Wätterlicka,
888,df0bbf6a-7a05-11ec-90d6-0242ac120003,NULL,A54m-74,Bigla,
889,818b35cf-4ec8-11e8-9432-985fd331b2ee,287,A14f-11,Sutglatscher,sut
890,df0bc0d2-7a05-11ec-90d6-0242ac120003,NULL,A54m-75,Breithorn Nordwand S,
891,df0bc1f4-7a05-11ec-90d6-0242ac120003,NULL,A54m-76,Ufem schwarzen Grat,
892,e34eff10-7a05-11ec-90d6-0242ac120003,NULL,A55a-05,Tschingelpass,
893,7fe54e00-4ec8-11e8-9794-985fd331b2ee,NULL,A55a-11,Kamel NW,
894,df0bc474-7a05-11ec-90d6-0242ac120003,NULL,A55a-12,Kamel SW,
895,7fe0930f-4ec8-11e8-a3a5-985fd331b2ee,NULL,A55a-13,Gamchilücke,
896,e64b769e-7a05-11ec-90d6-0242ac120003,NULL,C84-25,Furcela dal Riciöl,
897,e64b7806-7a05-11ec-90d6-0242ac120003,NULL,C84-26,Valun dal Bacun,
898,e64b7900-7a05-11ec-90d6-0242ac120003,NULL,C84-28,Roda Val della Neve,
899,e64b7cde-7a05-11ec-90d6-0242ac120003,NULL,C85-04,Punta Pioda,
900,e64b813e-7a05-11ec-90d6-0242ac120003,NULL,C92-02,Piz Cancian,
901,e64b87ce-7a05-11ec-90d6-0242ac120003,NULL,C95-05,Dügüral,
902,e64b88be-7a05-11ec-90d6-0242ac120003,NULL,C95-06,Punta dal Dügüral NW,
903,e64b89b8-7a05-11ec-90d6-0242ac120003,NULL,C95-07,Punta dal Dügüral SW,
904,e64b8abc-7a05-11ec-90d6-0242ac120003,NULL,C95-08,Scima da Saoseo NE,
905,e64b8bc0-7a05-11ec-90d6-0242ac120003,NULL,C95-09,Scima da Saoseo,
906,e64b8328-7a05-11ec-90d6-0242ac120003,NULL,C95-10,Pass da Sach E,
907,e64b8422-7a05-11ec-90d6-0242ac120003,NULL,C95-11,Scima da Saoseo SE,
908,df0a4716-7a05-11ec-90d6-0242ac120003,NULL,A14h-24,Fuorcla Serengia,
909,df0a495a-7a05-11ec-90d6-0242ac120003,NULL,A14h-25,Tuors Paradis,
910,df0a5a6c-7a05-11ec-90d6-0242ac120003,NULL,A14i-06,Fuorcla Curnera,
911,e64bb352-7a05-11ec-90d6-0242ac120003,NULL,E07-04,Spi da Baselgia NW,
912,81511300-4ec8-11e8-b1f2-985fd331b2ee,NULL,A14i-02,Bocchetta del Blas,
913,e64bb460-7a05-11ec-90d6-0242ac120003,NULL,E07-05,Spi da Baselgia N,
914,81e60000-4ec8-11e8-8ec9-985fd331b2ee,314,E33-01,Vadret Güglia,gueglia
915,820a29d1-4ec8-11e8-a69e-985fd331b2ee,NULL,E15-08,Piz Prüna E,
916,e64be110-7a05-11ec-90d6-0242ac120003,NULL,E15-14,Piz Prüna W,
917,e64be21e-7a05-11ec-90d6-0242ac120003,NULL,E15-17,Piz Languard,
918,e64be322-7a05-11ec-90d6-0242ac120003,NULL,E15-19,Il Corn E,
919,e64be4bc-7a05-11ec-90d6-0242ac120003,NULL,E15-20,Crasta Burdun N,
920,81937330-4ec8-11e8-b736-985fd331b2ee,NULL,A50j-12,Guppenfirn,guppen
921,e64bec28-7a05-11ec-90d6-0242ac120003,NULL,E15-27,Piz Chatscheders,
922,e64bedae-7a05-11ec-90d6-0242ac120003,NULL,E15-28,Piz Prüna NW,
923,e64beebc-7a05-11ec-90d6-0242ac120003,NULL,E15-29,Muot da la Pischa NE,
924,e64c2350-7a05-11ec-90d6-0242ac120003,NULL,E24-02,Piz Surlej,
925,00000000-0000-0000-0000-000000000000,NULL,A00-00,GLAMOS Office,Not done
926,823669f0-4ec8-11e8-880f-985fd331b2ee,375,B51-13,Triftgletscher (Saas-Almagell),triftweissmies
927,e3514356-7a05-11ec-90d6-0242ac120003,NULL,B72-28,Pointe du Genevois W,
928,af0b1346-f61b-48df-a984-13a52661dd38,NULL,B56-32,Schwärzegletscher,schwärze
929,bd767c6f-6ba6-4ced-b40c-bbd8a61b57c0,NULL,B45-37,Hinnersulzgletscher,hinnersulz
930,c473db91-a291-4fc0-808f-5d380666b638,NULL,B72-39,noname,noname
931,5e168afe-f006-42d4-9d5f-7c7c8e6fd8b1,NULL,B73-41,Glacier de la Mitre,mitre
932,12081b2c-9815-4b90-a0ee-3d305b904520,NULL,B31-29,Zem Hindri Ligg,hindriligg
933,c44eab9a-20ef-4c17-89ef-16471d659fe9,NULL,B55-40,Längfluejoch,längflue
934,839623f0-8806-4dfa-a489-e6d984a01cbd,NULL,B56-33,Chli Triftji,chlitriftji
935,de6bbca7-d7c5-4b67-bc36-ea1fe5498b02,NULL,C01-18,Tossenjoch,tossenjoch
936,5281845a-e171-49c0-8c0e-23a3ae3d0a03,NULL,B36-63,Sattelhorn,sattelhorn
937,df87a953-c1e3-4d73-a1ce-33a6d1493d74,NULL,B36-64,Unterbächhorn,
938,df0bc5fa-7a05-11ec-90d6-0242ac120003,NULL,A55a-14,Morgenhorn E,
939,df0bc708-7a05-11ec-90d6-0242ac120003,NULL,A55a-17,Zahmi-Frau N,
940,df0bc87a-7a05-11ec-90d6-0242ac120003,NULL,A55a-18,Zahmi-Frau S,
941,df0bc988-7a05-11ec-90d6-0242ac120003,NULL,A55a-19,Rota Härd,
942,df0bcb36-7a05-11ec-90d6-0242ac120003,NULL,A55a-20,Bim Telli N,
943,e34ef862-7a05-11ec-90d6-0242ac120003,NULL,A55a-21,Wild Andrist,
944,e34f9aec-7a05-11ec-90d6-0242ac120003,NULL,B40-16,Wasechumma,
945,df095eaa-7a05-11ec-90d6-0242ac120003,NULL,A12e-03,Murtel d'las Nuorzas,
946,df0959d2-7a05-11ec-90d6-0242ac120003,NULL,A12e-13,Piz Valmela,
947,df095b4e-7a05-11ec-90d6-0242ac120003,NULL,A12e-14,Kesch Pitschen NW,
948,df095d92-7a05-11ec-90d6-0242ac120003,NULL,A12e-16,Kesch Pitschen SE,
949,1654e8f7-6885-4921-a4f5-93af8cc9e9a2,NULL,B36-65,Nesthorn Ost,
950,d33c0ef0-a048-4433-952b-3bea9fce0626,NULL,B36-66,Schinhorn,
951,9926b5f1-f765-40d7-a82e-64c105b921ee,NULL,B36-67,Sattelhorn,
952,f86e844c-09e8-4af7-881f-d7cef8e3c885,NULL,B36-68,Kleines Aletschhorn,
953,1f5830da-ef41-46d0-97c0-c4e024592c00,NULL,B36-69,Mittelaletschlücke,
